word,word_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
physique,fr-en loanword,0,0,0,0,0,0.000772201,0.001093951,0.001093951,0.001335264,0.001335264,0.001335264,0.001335264,0.001657014,0.001657014,0.001657014,0.001785714,0.001906371,0.001906371,0.001906371,0.001906371,0.001906371,0.001906371,0.001994121,0.001994121,0.002074558,0.002151778,0.002151778,0.002151778,0.002220725,0.002220725,0.002220725,0.002220725,0.002220725,0.002220725,0.002220725,0.002220725,0.002220725,0.002220725,0.002220725,0.002220725,0.002220725,0.002220725,0.002358618,0.002358618,0.002358618,0.002358618,0.002358618,0.002358618,0.002358618,0.002358618
rapport,fr-en loanword,0,0.013972056,0.015968064,0.015968064,0.017964072,0.019161677,0.019494345,0.019494345,0.019494345,0.019716123,0.019716123,0.019897579,0.020063913,0.020217452,0.020360024,0.020360024,0.020360024,0.020360024,0.020470913,0.020470913,0.020470913,0.020470913,0.020561641,0.020561641,0.020561641,0.020561641,0.020561641,0.020561641,0.020632927,0.020701754,0.020701754,0.020701754,0.02076413,0.02076413,0.02076413,0.02076413,0.02076413,0.02076413,0.02076413,0.02076413,0.02076413,0.02076413,0.020811654,0.020811654,0.020811654,0.020856009,0.020899401,0.020899401,0.020899401,0.020899401
reservoir,fr-en loanword,0,0.01,0.022,0.028,0.032,0.0348,0.036466667,0.03732381,0.03757381,0.037796032,0.039396032,0.040486941,0.040986941,0.041448479,0.042019908,0.042286575,0.042661575,0.043132163,0.043465496,0.043886549,0.044086549,0.044562739,0.044653648,0.044914518,0.045247851,0.045407851,0.045484774,0.045632922,0.045704351,0.045911248,0.046044581,0.046109097,0.046109097,0.046169703,0.046228527,0.046228527,0.046228527,0.046390689,0.04644332,0.046648449,0.046748449,0.04684601,0.046988867,0.047128402,0.047173856,0.047218301,0.047348735,0.047391289,0.047516289,0.047557105
fire,non borrowed word,0,0.182178218,0.213861386,0.221782178,0.232178218,0.234158416,0.237128713,0.239108911,0.239851485,0.240731573,0.240929593,0.242009701,0.24250475,0.242809396,0.243375167,0.244167246,0.244414771,0.2448807,0.2448807,0.245193363,0.245589403,0.245589403,0.245679412,0.245765507,0.245930524,0.246168147,0.246396632,0.246469972,0.246611415,0.246611415,0.246743428,0.246871183,0.246994945,0.247174963,0.247291446,0.2474046,0.247514611,0.247514611,0.247618832,0.247872703,0.247872703,0.248017596,0.248064743,0.248064743,0.248064743,0.248196757,0.248411996,0.248411996,0.248535758,0.248737819
nose,non borrowed word,0,0.01,0.016,0.020666667,0.024166667,0.027366667,0.030033333,0.03317619,0.03467619,0.036453968,0.038453968,0.039908514,0.041408514,0.042331591,0.043903019,0.044169686,0.045294686,0.04552998,0.046085536,0.046717114,0.047517114,0.047993305,0.048175123,0.04826208,0.04876208,0.04900208,0.049309772,0.04945792,0.049672206,0.049810137,0.050076804,0.050205836,0.050393336,0.050514548,0.050691019,0.050976733,0.051032288,0.051032288,0.051190183,0.051241465,0.051391465,0.051440246,0.05172596,0.05172596,0.051771414,0.051771414,0.051814893,0.051857446,0.051857446,0.051857446
water,non borrowed word,0,0.11752988,0.150398406,0.165670651,0.176626826,0.183001328,0.188313413,0.193151205,0.195143237,0.197135268,0.199525707,0.20206102,0.203555044,0.20432121,0.204890362,0.20542157,0.20604408,0.20674715,0.207079156,0.207603375,0.208001781,0.208476074,0.208928809,0.209361859,0.209693865,0.209853227,0.210389543,0.21061088,0.210824312,0.211030385,0.211295989,0.211424507,0.211486758,0.211607487,0.211724666,0.211724666,0.211724666,0.211832343,0.211989609,0.211989609,0.21208921,0.212234969,0.212282398,0.212375051,0.212465598,0.212554132,0.212597437,0.212639821,0.212722822,0.21280413
tongue,non borrowed word,0,0.069860279,0.100798403,0.112774451,0.119760479,0.127345309,0.131004657,0.132430377,0.133927383,0.135258055,0.13645566,0.137362936,0.138028272,0.138335351,0.138620495,0.139019696,0.139269197,0.139738846,0.140293293,0.140503399,0.140703,0.140798048,0.141251686,0.141512035,0.142011037,0.142090877,0.142167647,0.142463351,0.142605923,0.142812407,0.142878941,0.143072103,0.143072103,0.143132588,0.143308706,0.143365735,0.14342118,0.143475126,0.143475126,0.143526305,0.143626106,0.143674789,0.143722313,0.143722313,0.143767677,0.143767677,0.143811068,0.143811068,0.143811068,0.143892538
blood,non borrowed word,0,0.138943249,0.181017613,0.198630137,0.209882583,0.216536204,0.22012394,0.222080887,0.224282453,0.226674277,0.227848445,0.228737967,0.229553361,0.230004965,0.23042431,0.2308157,0.231060318,0.231290547,0.231616705,0.232028694,0.232322236,0.232415424,0.232771233,0.233111571,0.233519269,0.233910658,0.233985925,0.234275843,0.234415625,0.234483106,0.234744033,0.234933415,0.234933415,0.234992716,0.234992716,0.235160454,0.235214814,0.235267704,0.235370702,0.23542088,0.23542088,0.23546861,0.235561798,0.235698329,0.235831758,0.235918733,0.236003818,0.236045455,0.236086225,0.236086225
bone,non borrowed word,0,0.001945525,0.004863813,0.010700389,0.013618677,0.014396887,0.016018158,0.016851955,0.01879748,0.020959175,0.021542832,0.022427162,0.023399925,0.024148204,0.024982,0.025889912,0.026497889,0.026841217,0.027273556,0.027478348,0.027770177,0.027862821,0.02812812,0.028297296,0.02862155,0.028777192,0.02885202,0.028996133,0.029135099,0.029403447,0.029533149,0.029721426,0.029721426,0.029898291,0.030127177,0.03023835,0.03023835,0.030290931,0.030495724,0.030595494,0.030644132,0.030691584,0.030784228,0.030919962,0.030919962,0.030963196,0.03100549,0.031088279,0.03112881,0.031168515
rain,non borrowed word,0,0.085889571,0.098159509,0.102249489,0.105316973,0.108997955,0.111042945,0.111919369,0.111919369,0.113282695,0.114509689,0.115067414,0.115067414,0.116955097,0.116955097,0.116955097,0.117721968,0.118443729,0.118443729,0.118443729,0.118443729,0.118443729,0.119280316,0.119547053,0.119547053,0.120037851,0.120273811,0.120273811,0.120273811,0.120485362,0.120689861,0.120887763,0.120887763,0.121073671,0.121434552,0.121434552,0.121434552,0.121600362,0.121600362,0.121600362,0.121600362,0.121749995,0.121749995,0.122035343,0.122035343,0.122035343,0.122035343,0.122035343,0.122035343,0.12228575
name,non borrowed word,0,0.076,0.099,0.110333333,0.118333333,0.123533333,0.1272,0.128628571,0.130628571,0.133295238,0.134695238,0.135786147,0.136119481,0.137504096,0.137932667,0.138466001,0.138716001,0.139068942,0.139180053,0.139601106,0.139601106,0.139982058,0.140345694,0.140432651,0.140682651,0.140922651,0.14115342,0.141301568,0.14173014,0.14173014,0.141996806,0.142319387,0.142381887,0.142503099,0.142620746,0.142677889,0.142900111,0.143008219,0.143218746,0.143423874,0.143473874,0.143668996,0.143764234,0.143764234,0.143809688,0.143943022,0.144029978,0.144200191,0.144366858,0.144530123
sweet,non borrowed word,0,0.065737052,0.075697211,0.080345286,0.084329349,0.0875166,0.089840637,0.091263517,0.093255549,0.09391956,0.094915576,0.095277763,0.096107777,0.09626101,0.096545586,0.096943992,0.097940008,0.098291543,0.098623549,0.098728392,0.099027197,0.099027197,0.099208291,0.099641341,0.099807344,0.099807344,0.099807344,0.099807344,0.10009192,0.100160611,0.100227012,0.100227012,0.100227012,0.100408106,0.100466695,0.100580525,0.100580525,0.100688203,0.100688203,0.100688203,0.100688203,0.100736789,0.100736789,0.100736789,0.100782062,0.100782062,0.100868672,0.10095344,0.10099494,0.10099494
fly,non borrowed word,0,0.060283688,0.088652482,0.092198582,0.098404255,0.104078014,0.104669031,0.105682202,0.107455252,0.108637285,0.108991895,0.109959013,0.110550029,0.110822806,0.110822806,0.111059213,0.111502475,0.111711069,0.11210508,0.11210508,0.11210508,0.112442804,0.112926363,0.113234719,0.113677982,0.113677982,0.114223536,0.114354873,0.114608165,0.114730445,0.114730445,0.114959225,0.115180856,0.115395772,0.115395772,0.115598406,0.115598406,0.115790087,0.115976724,0.115976724,0.116065376,0.116065376,0.116065376,0.116312778,0.116393372,0.116629778,0.116706867,0.116782316,0.116782316,0.116782316
night,non borrowed word,0,0.084,0.121,0.137666667,0.143666667,0.150466667,0.1558,0.160085714,0.163585714,0.164919048,0.165919048,0.167191775,0.169025108,0.170102031,0.170816317,0.172282984,0.172782984,0.173488866,0.173822199,0.174348515,0.175148515,0.175624706,0.176079251,0.176427077,0.177177077,0.177657077,0.177810923,0.178181294,0.178324151,0.178462082,0.178662082,0.178726598,0.178851598,0.179033416,0.179209887,0.179324172,0.179435284,0.179489338,0.179594601,0.179748447,0.179798447,0.179993569,0.180184045,0.180230557,0.180321466,0.180454799,0.180628712,0.180926585,0.181051585,0.181092401
ear,non borrowed word,0,0.006,0.007,0.008333333,0.013833333,0.015433333,0.016766667,0.017909524,0.018909524,0.020465079,0.021265079,0.021446898,0.023113564,0.023882795,0.024597081,0.024863747,0.025738747,0.02644463,0.027000185,0.027315975,0.027815975,0.028006451,0.028006451,0.028354277,0.028520944,0.028760944,0.029376328,0.029598551,0.029741408,0.029948304,0.030281638,0.030281638,0.030281638,0.030645274,0.030704097,0.030818383,0.030929494,0.030929494,0.031140021,0.031191303,0.031341303,0.031438864,0.031534102,0.031534102,0.031806829,0.031895718,0.032026153,0.032153812,0.032320479,0.032442928
house,non borrowed word,0,0.083665339,0.119521912,0.134130146,0.144090305,0.148472776,0.151792829,0.154923164,0.155670176,0.157440871,0.1592337,0.160139169,0.161135185,0.162207818,0.163203834,0.164133448,0.164631456,0.165451705,0.166005047,0.166529266,0.166828071,0.166828071,0.167099711,0.167272932,0.167438934,0.167837341,0.168220424,0.168294203,0.168649923,0.168924686,0.169123889,0.169445184,0.169569686,0.16975078,0.169867958,0.170152534,0.170373871,0.170481549,0.170691236,0.170793392,0.170793392,0.171182081,0.17122951,0.171507468,0.171733835,0.171910905,0.171997515,0.172082282,0.172123783,0.172123783
bitter,non borrowed word,0,0,0.014940239,0.019588313,0.024070385,0.026062417,0.028386454,0.029240182,0.031232214,0.032117562,0.033511984,0.034598547,0.035262557,0.036641656,0.03706852,0.037732531,0.038355041,0.038823754,0.039045091,0.03956931,0.040366123,0.040745557,0.04156048,0.04190692,0.042072922,0.042471329,0.042624562,0.042698341,0.042769485,0.043044248,0.043110649,0.043367685,0.043492187,0.043612917,0.043671506,0.044126827,0.04429283,0.044346669,0.044556356,0.044556356,0.044655958,0.044704544,0.044846832,0.045032137,0.045122684,0.045211219,0.045254524,0.045254524,0.045337525,0.045337525
salt,non borrowed word,0,0.05952381,0.083333333,0.093915344,0.098875661,0.104034392,0.105687831,0.106821618,0.108557729,0.10988048,0.111666194,0.11220732,0.113199383,0.114115134,0.114823751,0.115881952,0.116874016,0.118508002,0.11883869,0.119569684,0.119768097,0.119768097,0.119948472,0.120034739,0.120282755,0.120917675,0.121299238,0.121519697,0.122015728,0.122015728,0.122346416,0.122474424,0.122970456,0.123090706,0.12338249,0.123439179,0.123439179,0.123492804,0.12370166,0.123752535,0.123901344,0.124046524,0.124093765,0.12418605,0.124276238,0.124364421,0.124536954,0.1246636,0.124704936,0.124785921
